3;648000
9;2708000
15;4377000
21;6389000
27;7193000
33;6232000
39;6170000
45;5880000
51;4549000
57;4721000
63;4799000
69;4118000
75;3363000
81;4211000
87;5194000
93;4081000
99;4051000
105;4339000
111;4827000
117;5492000
123;6977000
129;10544000
135;3972000
141;4474000
147;2601000
153;2779000
159;2879000
165;1955000
171;2366000
177;2889000
183;2716000
189;3099000
195;2308000
201;2891000
207;2895000
213;2731000
219;2895000
225;2953000
231;3279000
237;1968000
243;1970000
249;2003000
255;2051000
261;2185000
267;2958000
273;4106000
279;3550000
285;3297000
291;2412000
297;2580000
303;5458000
309;3969000
315;3894000
321;4327000
327;4458000
333;4074000
339;2766000
345;2782000
351;2992000
357;3105000
363;4349000
369;4957000
375;3882000
381;3043000
387;3600000
393;3185000
399;3247000
405;3359000
411;4149000
417;5375000
423;4487000
429;3540000
435;4255000
441;3702000
447;3678000
453;4726000
459;5578000
465;6062000
471;5991000
477;5082000
483;4092000
489;4043000
495;4497000
501;4116000
507;4081000
513;4680000
519;4263000
525;4189000
531;3200000
537;2671000
543;2752000
549;3275000
555;2756000
561;2783000
567;3269000
573;2838000
579;2882000
585;3346000
591;2914000
597;2979000
603;3337000
609;3047000
615;3508000
621;3067000
627;3023000
633;3543000
639;3212000
645;3705000
651;3161000
657;3261000
663;3668000
669;3429000
675;3827000
681;3343000
687;3486000
693;3824000
699;3565000
705;3978000
711;3553000
717;4085000
723;3662000
729;4180000
735;3667000
741;4321000
747;3763000
753;3721000
759;4225000
765;4084000
771;4379000
777;3993000
783;4393000
789;3991000
795;5045000
801;4106000
807;4592000
813;4146000
819;4736000
825;4153000
831;4756000
837;4289000
843;5556000
849;4315000
855;4759000
861;5057000
867;4489000
873;5158000
879;4575000
885;5019000
891;4515000
897;5019000
903;4701000
909;5058000
915;5332000
921;4790000
927;5256000
933;4725000
939;5376000
945;5821000
951;4870000
957;6770000
963;6366000
969;5947000
975;6157000
981;5386000
987;5466000
993;5187000
999;5642000
1005;5948000
1011;5328000
1017;5846000
1023;6258000
1029;6681000
1035;5913000
1041;5516000
1047;5933000
1053;5949000
1059;5508000
1065;5949000
1071;6194000
1077;5969000
1083;5908000
1089;6082000
1095;5787000
1101;6025000
1107;6252000
1113;7232000
1119;9507000
1125;6330000
1131;6343000
1137;5853000
1143;9093000
1149;6400000
1155;6876000
1161;5879000
1167;6457000
1173;6948000
1179;5816000
1185;6546000
1191;6591000
1197;6695000
1203;6245000
1209;6598000
1215;9286000
1221;9794000
1227;9041000
1233;6472000
1239;6857000
1245;7185000
1251;8034000
1257;9932000
1263;6904000
1269;7043000
1275;7440000
1281;7253000
1287;6425000
1293;9754000
1299;7739000
1305;7215000
1311;7364000
1317;7679000
1323;6607000
1329;9892000
1335;7938000
1341;7616000
1347;7381000
1353;8193000
1359;8845000
1365;7636000
1371;7365000
1377;7627000
1383;7855000
1389;7990000
1395;8814000
