3;656000
53;14131000
103;24377000
153;17764000
203;14284000
253;14984000
303;14886000
353;14787000
403;12770000
453;7435000
503;6408000
553;8143000
603;8107000
653;7229000
703;5889000
753;6439000
803;7461000
853;7319000
903;10432000
953;10068000
1003;9968000
1053;9306000
1103;10362000
1153;9668000
1203;10449000
1253;11295000
1303;11442000
1353;12381000
1403;11989000
1453;12756000
1503;13404000
1553;14719000
1603;16192000
1653;14527000
1703;9505000
1753;10950000
1803;10479000
1853;11678000
1903;12086000
1953;11045000
2003;14965000
2053;11507000
2103;11324000
2153;11700000
2203;13710000
2253;14905000
2303;14430000
2353;12870000
2403;14552000
2453;13840000
2503;14703000
2553;14993000
2603;16506000
2653;16226000
2703;16757000
2753;16283000
2803;16468000
2853;19311000
2903;17369000
2953;18492000
3003;16952000
3053;17758000
3103;18432000
3153;18781000
3203;18666000
3253;19102000
3303;23925000
3353;21134000
3403;21325000
3453;20909000
3503;24130000
3553;20365000
3603;26148000
3653;23638000
3703;25504000
3753;26578000
3803;22550000
3853;24457000
3903;26889000
3953;29106000
4003;26554000
4053;25088000
4103;27713000
4153;28284000
4203;31236000
4253;28920000
4303;27472000
4353;33969000
4403;33226000
4453;28558000
4503;30693000
4553;29773000
4603;35766000
4653;33182000
4703;31511000
4753;34837000
4803;31771000
4853;35210000
4903;36582000
4953;34210000
5003;38763000
5053;32872000
5103;36522000
5153;34822000
5203;37523000
5253;36339000
5303;36183000
5353;40263000
5403;37479000
5453;40220000
5503;41204000
5553;37128000
5603;42377000
5653;43507000
5703;36518000
5753;43017000
5803;43736000
5853;40487000
5903;58600000
5953;43790000
6003;43496000
6053;41656000
6103;43687000
6153;46751000
6203;46613000
6253;45970000
6303;46882000
6353;46479000
6403;48661000
6453;47390000
6503;47738000
6553;57745000
6603;50130000
6653;51156000
6703;52486000
6753;49844000
6803;49056000
6853;51211000
6903;51729000
6953;51826000
7003;51974000
7053;49923000
7103;54282000
7153;54491000
7203;63099000
7253;49954000
7303;58922000
7353;56984000
7403;52172000
7453;57478000
7503;55622000
7553;59051000
7603;54253000
7653;59272000
7703;56961000
7753;58689000
7803;59719000
7853;59623000
7903;58657000
7953;56651000
8003;57311000
8053;55342000
8103;57973000
8153;65346000
8203;65382000
8253;59758000
8303;58350000
8353;65910000
8403;67093000
8453;61888000
8503;64747000
8553;62238000
8603;62974000
8653;62312000
8703;66223000
8753;63011000
8803;65587000
8853;66356000
8903;70973000
8953;71823000
9003;71242000
9053;67688000
9103;70571000
9153;66057000
9203;68510000
9253;73453000
9303;68064000
9353;74991000
9403;69473000
9453;65217000
9503;70880000
9553;71283000
9603;74067000
9653;73590000
9703;73355000
9753;74645000
9803;77397000
9853;77653000
9903;75909000
9953;74253000
10003;74132000
10053;70945000
10103;76969000
10153;76726000
10203;76050000
10253;82502000
10303;78293000
10353;81769000
10403;73470000
10453;76325000
10503;79488000
10553;85133000
10603;78432000
10653;85987000
10703;79762000
10753;81147000
10803;81410000
10853;78780000
10903;80477000
10953;81405000
11003;78717000
11053;86273000
11103;83127000
11153;87312000
11203;82749000
11253;84606000
11303;88877000
11353;87262000
11403;87404000
11453;95973000
11503;83134000
11553;92762000
11603;89956000
11653;86715000
11703;89226000
11753;87516000
11803;98690000
11853;93892000
11903;90688000
11953;94239000
12003;92075000
12053;90530000
12103;91307000
12153;111021000
12203;88541000
12253;91230000
12303;96911000
12353;97208000
12403;96786000
12453;98453000
12503;111938000
12553;96597000
12603;95559000
12653;97685000
12703;96974000
12753;107167000
12803;98242000
12853;100044000
12903;101610000
12953;105248000
13003;108570000
13053;105150000
13103;107228000
13153;102786000
13203;106478000
13253;105038000
13303;104568000
13353;108072000
13403;100933000
13453;113185000
13503;106094000
13553;112098000
13603;114733000
13653;119419000
13703;108288000
13753;112212000
13803;113656000
13853;108859000
13903;121194000
13953;111297000
14003;114351000
14053;111027000
14103;116135000
14153;115799000
14203;114021000
14253;107855000
14303;115258000
14353;113364000
14403;115003000
14453;122072000
14503;110118000
14553;110429000
14603;122402000
14653;115608000
14703;117438000
14753;115156000
14803;112471000
14853;114441000
14903;118152000
14953;120562000
15003;122173000
15053;119260000
15103;118162000
15153;119983000
15203;131269000
15253;119557000
15303;125925000
15353;120789000
15403;124228000
15453;130276000
15503;123264000
15553;131835000
15603;125417000
15653;133664000
15703;131428000
15753;123211000
15803;125897000
15853;125786000
15903;128997000
15953;123214000
16003;128277000
16053;122854000
16103;129177000
16153;138981000
16203;131154000
16253;135338000
16303;128669000
16353;132949000
16403;131606000
16453;133563000
16503;132246000
16553;135239000
16603;134271000
16653;133775000
16703;138303000
16753;142095000
16803;137913000
16853;133139000
16903;131762000
16953;135042000
17003;135047000
17053;135580000
17103;142693000
17153;134458000
17203;155187000
17253;142327000
17303;143856000
17353;139730000
17403;145791000
17453;139726000
17503;143971000
17553;142323000
17603;149640000
17653;142023000
17703;145110000
17753;141868000
17803;149228000
17853;139266000
17903;142867000
17953;139095000
18003;157255000
18053;145256000
18103;141158000
18153;149931000
18203;159963000
18253;144283000
18303;144857000
18353;150446000
18403;155920000
18453;153980000
18503;154996000
18553;161771000
18603;157385000
18653;154313000
18703;159153000
18753;167459000
18803;153990000
18853;155785000
18903;159867000
18953;160890000
19003;153604000
19053;157918000
19103;174022000
19153;154361000
19203;161313000
19253;157100000
19303;159797000
19353;155486000
19403;167831000
19453;158597000
19503;167061000
19553;160756000
19603;170191000
19653;165670000
19703;165099000
19753;153274000
19803;166909000
19853;168780000
19903;170870000
19953;162573000
20003;164394000
20053;165353000
20103;161891000
20153;164956000
20203;175537000
20253;165197000
20303;167050000
20353;169077000
20403;164134000
20453;175007000
20503;167643000
20553;162734000
20603;173718000
20653;174908000
20703;172287000
20753;176524000
20803;179773000
20853;182164000
20903;169004000
20953;176232000
21003;172930000
21053;172205000
21103;182731000
21153;180429000
21203;171312000
21253;183414000
21303;179841000
21353;185774000
21403;178942000
21453;180231000
21503;174831000
21553;183959000
21603;177442000
21653;182815000
21703;187795000
21753;180263000
21803;178896000
21853;187237000
21903;186013000
21953;179745000
22003;190893000
22053;188701000
22103;182745000
22153;185456000
22203;187666000
22253;185789000
22303;199389000
22353;184961000
22403;188986000
22453;191051000
22503;194011000
22553;182961000
22603;197040000
22653;189766000
22703;183758000
22753;201132000
22803;194091000
22853;188061000
22903;198285000
22953;197715000
23003;185357000
23053;206906000
23103;195125000
23153;196956000
23203;199793000
23253;195256000
23303;204476000
23353;199397000
23403;196587000
23453;195693000
23503;199131000
23553;203721000
23603;195672000
23653;201560000
23703;211103000
23753;192501000
23803;203883000
23853;206079000
23903;197688000
23953;208903000
24003;208032000
24053;196196000
24103;202838000
24153;193939000
24203;203736000
24253;206859000
24303;199944000
24353;201476000
24403;208172000
24453;205742000
24503;205634000
24553;206511000
24603;212461000
24653;221461000
24703;211401000
24753;223256000
24803;214595000
24853;225730000
24903;211188000
24953;217125000
25003;219341000
25053;225885000
25103;221580000
25153;222564000
25203;222215000
25253;217303000
25303;227112000
25353;211616000
25403;227255000
25453;222346000
25503;229381000
25553;225546000
25603;219368000
25653;225796000
25703;232374000
25753;232637000
25803;216042000
25853;227634000
25903;232422000
25953;227568000
26003;228978000
26053;233327000
26103;222744000
26153;230837000
26203;226523000
26253;230924000
26303;222183000
26353;241867000
